SEQUENCEID	NumColumns	Rank	AssignedTax
PC1306326	2	sp	447471
PC524021	2	gen	2742
PC1048836	1	sp	1714300
PC1181602	2	gen	286
PC348455	5	gen	2742
PC1241921	1	sp	579484
PC1425834	4	sp	2426
PC231293	2	gen	2742
PC667381	1	sp	330734
PC897690	1	sp	1346287
PC1095090	3	gen	286
PC1002300	2	gen	2742
PC1159667	1	sp	1620392
PC1340494	1	sp	213554
PC1022278	2	sp	1513270
PC1235701	1	sp	1620392
PC458062	2	sp	447471
PC728590	2	gen	2745
PC204446	1	sp	213554
PC1305752	1	sp	1620392
PC1145566	8	sp	2426
PC1223732	5	gen	286
PC1297989	1	sp	550984
PC1413259	2	sp	2426
PC442950	1	sp	86304
PC1005741	2	gen	2745
PC335696	2	sp	262076
PC168854	1	sp	1699311
PC1581850	11	gen	286
PC749256	1	sp	1594462
PC1088326	6	gen	2742
PC1444492	2	gen	286
PC1300970	2	gen	286
PC666893	1	sp	1620392
PC367476	3	sp	294
PC3317	1	sp	404770
PC350847	6	sp	2426
PC644852	8	sp	2426
PC1554327	3	gen	286
PC1441306	1	sp	1144339
PC1433809	2	gen	2745
PC53656	2	sp	1148509
PC400317	1	sp	1620392
PC80657	1	sp	294
PC1351684	1	sp	430453
PC796045	9	sp	2426
PC638184	2	sp	294
PC251243	1	sp	263818
PC752087	1	sp	1420917
PC1001062	9	gen	286
PC463927	5	sp	2426
PC1341887	2	gen	286
PC1301224	5	sp	2426
PC978158	1	sp	1761794
PC112369	2	sp	2426
PC919516	1	sp	1821621
PC362408	1	sp	207949
PC1551894	4	gen	2742
PC311180	5	sp	2426
PC187936	2	gen	2742
PC191144	2	gen	2742
PC241043	4	gen	2742
PC1278287	1	sp	317
PC135043	1	sp	86304
PC1073678	1	sp	1620392
PC732469	1	sp	1346287
PC319465	1	sp	1620392
PC1368935	1	sp	491950
PC195832	3	gen	286
PC1328693	1	sp	1699311
PC985801	2	gen	2745
PC257625	1	sp	1874317
PC176170	1	sp	1620392
PC1027529	2	gen	286
PC137455	4	sp	2426
PC879218	1	sp	1033846
PC197465	1	sp	74829
PC547418	2	gen	48075
PC1517922	2	sp	2426
PC287042	2	gen	286
PC642554	1	sp	294
PC39211	2	gen	286
PC855564	15	gen	286
PC1114117	3	gen	2742
PC1273441	1	sp	490759
PC515237	1	sp	1620392
PC760004	9	sp	2426
PC1289953	3	sp	2426
PC199650	4	gen	286
PC1238452	1	sp	1620392
PC1385287	7	gen	286
PC727736	1	sp	1658765
PC509912	1	sp	207949
PC711886	1	sp	1805819
PC1129619	3	gen	286
PC1103073	2	gen	286
PC1473656	4	gen	2745
PC734640	1	sp	1821621
PC816495	5	sp	2426
PC1364738	1	sp	2075548
PC494339	3	gen	286
PC556756	1	sp	550984
PC1194708	2	sp	2426
PC860039	2	gen	286
PC1403825	4	sp	2426
PC342242	1	sp	1714300
PC474503	7	gen	2745
PC779874	1	sp	86304
PC660928	1	sp	1897630
PC473927	1	sp	1341119
PC173971	1	sp	1849167
PC1046613	1	sp	1714300
PC10194	1	sp	86304
PC1420139	1	sp	1737490
PC888766	1	sp	1620392
PC1105092	1	sp	1620392
PC288324	2	sp	2426
PC516156	2	gen	1434050
PC286003	3	gen	2745
PC798178	3	gen	286
PC6419	3	gen	2742
PC75952	1	sp	404770
PC1093369	1	sp	1620392
PC253536	9	sp	2426
PC1215156	2	gen	2745
PC629542	9	sp	2426
PC1031741	2	sp	447471
PC138674	3	gen	286
PC1112317	1	sp	1897630
PC1438234	4	gen	286
PC555484	1	sp	1658765
PC369175	9	sp	2426
PC1570123	4	gen	286
PC47439	1	sp	213554
PC41488	1	sp	1714300
PC938733	6	gen	2745
PC1128861	15	gen	286
PC1155714	1	sp	294
PC311113	2	gen	2742
PC1542517	1	sp	1620392
PC1065494	1	sp	330734
PC78338	1	sp	86304
PC1347716	3	gen	2745
PC1210992	1	sp	1761896
PC133492	1	sp	1620392
PC976312	2	gen	286
PC82061	2	gen	286
PC708056	10	gen	286
PC1507164	2	sp	359110
PC1000973	2	gen	286
PC514931	3	gen	2742
PC237280	1	sp	1761794
PC1096681	1	sp	1821621
PC1532985	12	gen	286
PC298917	8	gen	286
PC1574131	3	gen	286
PC896827	5	gen	286
PC266160	1	sp	2055143
PC951628	1	sp	1928331
PC989130	2	gen	286
PC756345	1	sp	1346287
PC688961	1	sp	213554
PC191080	4	gen	2745
PC1038255	1	sp	1821621
PC239425	4	sp	2426
PC1228694	3	sp	2426
PC823793	1	sp	1620392
PC779657	1	sp	1620392
PC801860	1	sp	1821621
PC1556234	161	gen	286
PC867429	1	sp	330734
PC484727	1	sp	1620392
PC1467523	0	root	1
PC965523	2	sp	262076
PC961915	1	sp	294
PC1302825	1	sp	2743
PC553066	2	sp	447471
PC994825	2	gen	286
PC1568656	1	sp	330734
PC533877	1	sp	1620392
PC271809	1	sp	86304
PC214242	2	sp	262076
PC545188	3	sp	2426
PC1092791	2	gen	2742
PC327627	1	sp	1982043
PC992197	4	gen	286
PC1141367	2	gen	2742
PC1000830	1	sp	1699311
PC1001293	1	sp	1821621
PC455992	2	gen	286
PC1554320	2	gen	2742
PC437666	11	gen	286
PC1067758	1	sp	86304
PC959884	2	gen	286
PC638376	1	sp	1926491
PC1090507	1	sp	330734
PC1578065	2	sp	447471
PC632545	8	sp	2426
PC1236098	1	sp	86304
PC563257	1	sp	1620392
PC1269865	2	gen	2742
PC1164824	1	sp	1620392
PC183568	1	sp	1761794
PC949136	1	sp	86304
PC1096989	1	sp	1897630
PC1059129	4	gen	2742
PC1569543	3	gen	2742
PC93189	1	sp	1761794
PC1002172	4	gen	2742
PC954839	1	sp	1658765
PC1044095	2	gen	286
PC261894	3	gen	2745
PC520773	1	sp	1620392
PC1162699	2	gen	286
PC1182957	1	sp	1821621
PC1427443	2	gen	2742
PC123548	1	sp	1620392
PC694216	4	sp	2426
PC269253	2	gen	2745
PC1156925	3	gen	2742
PC243791	5	sp	2426
PC1151624	1	sp	1699311
PC1440641	2	gen	286
PC1069494	2	gen	286
PC1042488	2	gen	2742
PC363937	1	sp	294
PC352711	2	sp	2426
PC842042	3	gen	2745
PC1223065	7	gen	286
PC1136008	1	sp	1144339
PC1537375	1	sp	294
PC748848	5	sp	2426
PC1244120	3	gen	2742
PC1344790	2	gen	141450
PC1033385	2	gen	286
PC1574423	1	sp	2282306
PC490865	2	gen	286
PC1565944	1	sp	207949
PC514781	2	gen	286
PC625393	2	sp	262076
PC1054418	1	sp	1714300
PC1571920	3	gen	2742
PC219744	3	gen	286
PC261639	2	gen	286
PC395232	1	sp	1714300
PC491265	1	sp	294
PC388636	2	gen	2745
PC391185	1	sp	330734
PC783372	9	sp	2426
PC1054719	1	sp	294
PC734812	1	sp	523742
PC1465287	2	sp	2426
PC1553477	1	sp	213554
PC306849	3	gen	2742
PC848932	3	gen	286
PC513872	7	gen	286
PC521998	1	sp	1699311
PC489333	2	gen	2742
PC1477426	2	gen	2745
PC1414444	1	sp	2743
PC1143092	1	sp	1699311
PC1504971	8	sp	2426
PC486595	5	gen	286
PC355223	4	sp	2426
PC200393	1	sp	1620392
PC1202206	1	sp	1620392
PC1315333	5	sp	2426
PC10813	4	gen	286
PC341281	8	gen	2742
PC759645	1	sp	404770
PC1453729	1	sp	1615673
PC528070	2	gen	286
PC467024	4	sp	2426
PC377446	1	sp	1897630
PC389632	2	sp	447471
PC1155176	2	gen	286
PC437398	1	sp	330734
PC368394	2	sp	2426
PC145480	2	gen	286
PC1506388	10	gen	2745
PC784507	2	gen	28253
PC1464293	13	gen	286
PC137839	8	sp	2426
PC578119	1	sp	1821621
PC568945	1	sp	86304
PC404585	1	sp	1821621
PC124028	3	gen	286
PC42306	2	gen	2742
PC500555	2	gen	2742
PC1363255	2	sp	447471
PC692199	9	sp	2426
PC22277	1	sp	1620392
PC228464	2	gen	286
PC317929	6	gen	286
PC1227254	1	sp	86304
PC511520	2	sp	262076
PC1560524	4	sp	2426
PC77926	1	sp	213554
PC386770	2	sp	447471
PC559248	1	sp	1033846
PC1055919	1	sp	1699311
PC1109700	2	gen	2742
PC1086758	1	sp	1620392
PC277683	1	sp	1620392
PC626048	8	gen	286
PC1019313	1	sp	74829
PC248456	2	gen	286
PC523714	1	sp	294
PC1346203	2	gen	286
PC615466	2	gen	48075
PC194812	3	gen	286
PC385069	2	sp	447471
PC1133229	1	sp	86304
PC21297	1	sp	1620392
PC1241613	1	sp	294
PC1159681	1	sp	1346287
PC1123159	4	sp	2426
PC766656	1	sp	1821621
PC1499252	6	sp	2426
PC136381	1	sp	569599
PC966135	1	sp	1658765
PC518721	4	sp	2426
PC556638	1	sp	1620392
PC1543211	1	sp	2075548
PC871181	4	sp	2426
PC398882	2	gen	48075
PC1548486	1	sp	1415755
PC946291	1	sp	2743
PC42040	1	sp	550984
PC1465931	2	gen	286
PC921234	1	sp	1699311
PC1129078	1	sp	1904639
PC1532998	11	gen	286
PC580024	2	sp	1148509
PC1161615	2	sp	294
PC982677	1	sp	294
PC1313790	8	gen	2742
PC173127	1	sp	1346287
PC242887	2	gen	48075
PC816555	3	cls	1236
PC1563287	0	root	1
PC588530	5	gen	2742
PC1455428	1	sp	1620392
PC893611	6	gen	286
PC1227151	1	sp	491950
PC656828	4	sp	2426
PC541909	1	sp	86304
PC791760	1	sp	1346287
PC614278	1	sp	86304
PC869724	4	gen	2742
PC630017	3	sp	2426
PC1476162	2	gen	286
PC547972	2	sp	2426
PC437995	2	gen	286
PC397581	3	sp	2426
PC1390611	3	gen	286
PC890265	13	gen	286
PC390671	1	sp	1620392
PC526204	2	sp	223527
PC260198	2	gen	28253
PC661413	1	sp	294
PC999844	1	sp	213554
PC1222852	13	gen	286
PC904991	4	gen	286
PC525162	1	sp	1620392
PC553101	1	sp	1504981
PC780271	1	sp	1699311
PC1293760	4	gen	286
PC1184237	2	sp	447471
PC1433284	1	sp	1714300
PC223941	0	root	1
PC940346	3	gen	2742
PC1103189	2	gen	286
PC943354	7	sp	2426
PC916681	5	sp	2426
PC1006922	2	gen	2742
PC903359	1	sp	1620392
PC962742	1	sp	2075548
PC435650	4	gen	286
PC1488637	2	sp	447471
PC1513739	3	gen	2742
PC1246093	2	gen	286
PC1427771	4	gen	2745
PC142287	9	gen	2745
PC522197	1	sp	664683
PC572618	1	sp	1849167
PC871338	2	gen	286
PC746225	1	sp	294
PC849248	1	sp	86304
PC910765	3	sp	2426
PC909693	6	gen	286
PC146546	1	sp	1620392
PC181360	2	sp	379482
PC513699	2	sp	447471
PC938787	1	sp	1821621
PC729802	2	sp	2426
PC276276	1	sp	1714300
PC467143	1	sp	1620392
PC1085760	2	gen	286
PC1360438	7	sp	2426
PC1110271	2	sp	2426
PC179503	1	sp	86304
PC698133	3	gen	2742
PC1463419	3	sp	2426
PC589552	3	gen	2745
PC1105063	1	sp	1699311
PC291280	2	gen	286
PC1511954	2	gen	2742
PC539070	7	sp	2426
PC94756	2	sp	262076
PC270804	2	sp	223527
PC268168	1	sp	1821621
PC1311862	1	sp	86304
PC1022738	2	gen	2745
PC1075646	1	sp	1620392
PC830884	2	gen	2742
PC229098	1	sp	1714300
PC1161761	1	sp	550984
PC1357501	2	gen	286
PC1279017	2	sp	262076
PC836814	1	sp	294
PC1454218	4	sp	2426
PC132877	2	sp	447471
PC634044	2	gen	286
PC594863	1	sp	86304
PC1130572	2	gen	2742
PC752373	1	sp	1504981
PC858833	3	gen	2745
PC697023	1	sp	1620392
PC436071	5	sp	2426
PC1124042	2	gen	286
PC1525115	1	sp	1137280
PC467003	2	gen	286
PC1412415	2	gen	286
PC210431	1	sp	1620392
PC1135757	1	sp	1897630
PC857059	1	sp	1761794
PC1262265	1	sp	1144339
PC592411	2	gen	286
PC481865	5	sp	2426
PC496753	9	sp	2426
PC590318	4	sp	2426
PC85133	2	gen	2745
PC1343008	5	gen	286
PC296902	2	sp	2426
PC644581	1	sp	1897630
PC1482588	2	gen	2742
PC716541	2	gen	2745
PC259195	2	sp	447471
PC311618	1	sp	1620392
PC600165	5	gen	2742
PC601946	2	sp	447471
PC1375645	2	sp	46679
PC255693	2	gen	286
PC1458825	3	gen	286
PC1169938	1	sp	294
PC58201	1	sp	420402
PC1372349	1	sp	1137280
PC90659	1	sp	1821621
PC1536669	2	sp	294
PC962727	1	sp	1874317
PC559830	4	sp	2426
PC1002802	1	sp	1821621
PC1247241	1	sp	1620392
PC208239	1	sp	294
PC891689	1	sp	1821621
PC876732	3	sp	2426
PC1415161	1	sp	1821621
PC1582280	2	sp	1148509
PC333197	1	sp	1874317
PC294067	1	sp	2075548
PC290385	1	sp	1699311
PC946171	2	sp	294
PC631505	3	gen	2745
PC546161	1	sp	404770
PC603020	3	gen	2745
PC1136682	1	sp	1144339
PC518335	1	sp	491950
PC1103870	1	sp	330734
PC964001	2	sp	2426
PC1312095	1	sp	294
PC470749	2	gen	2742
PC1181015	2	sp	2426
PC910558	1	sp	1699311
PC1234553	3	sp	2426
PC1529204	1	sp	1620392
PC671164	2	sp	2743
PC1301062	1	sp	1821621
PC1353319	1	sp	86304
PC1392480	1	sp	1805819
PC1111902	4	sp	2426
PC1257241	4	gen	286
PC163447	1	sp	294
PC415494	3	sp	2426
PC173390	2	gen	286
PC561722	5	gen	286
PC309017	1	sp	491948
PC1176756	3	gen	286
PC1253187	4	gen	2742
PC1475540	1	sp	1699311
PC1516614	2	gen	286
PC1383369	3	sp	294
PC1085066	1	sp	1874317
PC1158345	1	sp	286420
PC397550	1	sp	2075548
PC1388027	4	gen	286
PC1031002	2	sp	447471
PC398457	1	sp	1620392
PC1202291	1	sp	86304
PC1023136	6	gen	286
PC652889	1	sp	1620392
PC216032	1	sp	2075548
PC765082	2	gen	48075
PC1103492	2	gen	286
PC965640	2	gen	286
PC323975	3	gen	2742
PC947632	2	gen	2742
PC1375135	3	gen	286
PC1122544	2	sp	294
PC1350150	1	sp	1699311
PC1201062	1	sp	213554
PC706590	2	sp	2426
PC351393	1	sp	294
PC728175	1	sp	270374
PC1341030	1	sp	1346287
PC96709	4	gen	286
PC1180263	1	sp	1821621
PC1180691	2	gen	286
PC319893	5	sp	2426
PC921475	2	sp	447471
PC955785	1	sp	86304
PC1533501	1	sp	1620392
PC876603	4	gen	286
PC1563614	1	sp	1346287
PC1159470	4	sp	2426
PC607507	1	sp	86304
PC896959	6	gen	286
PC1093725	2	gen	2742
PC1471449	3	gen	2742
PC1435318	1	sp	1821621
PC1566077	2	gen	48075
PC1561923	1	sp	294
PC1247781	1	sp	1699311
PC88533	9	gen	286
PC1085437	1	sp	330734
PC395428	1	sp	294
PC576490	3	sp	2426
PC1330537	1	sp	86304
PC628587	1	sp	294
PC1448178	1	sp	1620392
PC447748	1	sp	86304
PC588012	3	gen	2742
PC729927	3	gen	286
PC1069364	1	sp	1821621
PC297931	10	gen	286
PC383987	1	sp	2075548
PC552493	1	sp	420402
PC840783	9	gen	286
PC697646	1	sp	294
PC857187	2	sp	294
PC986294	5	gen	2745
PC278621	4	gen	286
PC164444	2	gen	2742
PC754749	3	gen	2745
PC614702	1	sp	286420
PC410583	4	gen	2745
PC1403244	10	gen	286
PC986982	4	gen	2742
PC963993	4	gen	286
PC1371898	3	gen	2742
PC337251	1	sp	86304
PC1489749	6	sp	2426
PC883415	7	gen	286
PC990753	2	gen	286
PC1356112	6	gen	2742
PC1028678	2	gen	286
PC1042816	1	sp	491950
PC827809	1	sp	207949
PC523870	2	gen	2745
PC664580	4	gen	2745
PC1511687	7	sp	2426
PC198787	1	sp	86304
PC939758	3	sp	2426
PC338691	8	gen	286
PC10877	1	sp	1821621
PC114204	9	sp	2426
PC928137	1	sp	1904639
PC1339386	6	sp	2426
PC1058161	6	gen	286
PC1424344	1	sp	1761794
PC1204519	5	sp	2426
PC238555	1	sp	1821621
PC995038	4	sp	2426
PC1245647	1	sp	1620392
PC1417033	1	sp	89065
PC1402638	1	sp	1620392
PC256714	2	sp	2426
PC1446305	2	gen	286
PC830441	9	gen	286
PC1231867	1	sp	294
PC1208548	3	sp	2426
PC1267800	3	gen	511678
PC81258	2	gen	511678
PC912509	5	sp	62322
PC1348420	25	sp	668
PC1506232	2	sp	60961
PC317132	2	sp	43657
PC1126735	18	gen	662
PC453772	2	sp	29497
PC1471708	1	sp	680279
PC953669	1	sp	261964
PC464287	2	sp	43657
PC1074307	17	gen	662
PC514470	3	sp	62322
PC207239	2	gen	511678
PC1296196	25	sp	645
PC1563300	8	sp	668
PC321599	2	gen	511678
PC877695	3	gen	511678
PC20563	1	sp	314275
PC739712	9	sp	80854
PC1121959	4	sp	668
PC771917	3	gen	497
PC842968	29	sp	645
PC615955	4	gen	511678
PC1578459	1	sp	1917163
PC486510	418	sp	670
PC928396	2	sp	74109
PC630789	2	gen	662
PC1380080	18	sp	668
PC1277056	26	sp	669
PC490941	24	gen	662
PC1196656	1	sp	680279
PC254307	3	gen	662
PC1139060	6	gen	662
PC1079201	1	sp	2107582
PC403467	11	sp	663
PC1421637	1	sp	2107582
PC882749	1	sp	43657
PC631092	12	sp	62322
PC1424432	4	gen	657
PC1569927	1	sp	1816218
PC638967	2	sp	314275
PC545212	1	sp	2107582
PC360615	1	sp	680279
PC1499145	2	sp	80854
PC1316787	2	gen	67572
PC71301	3	sp	80854
PC855291	5	gen	497
PC168009	5	sp	43657
PC79245	1	sp	1917163
PC1376388	10	sp	676
PC19779	1	sp	2107582
PC1132142	11	sp	669
PC887303	14	gen	662
PC790375	1	sp	589873
PC859653	6	sp	645
PC384868	1	sp	29497
PC973708	6	gen	511678
PC1414409	2	sp	688
PC998461	1	sp	2107582
PC1194119	8	sp	80854
PC1329734	8	sp	62322
PC1047368	1	sp	600645
PC304601	3	sp	688
PC893841	1	sp	261964
PC1395081	77	sp	47951
PC1427275	14	sp	645
PC1214034	2	sp	80854
PC693747	1	sp	2107582
PC239880	16	sp	29497
PC871999	3	gen	226
PC849737	6	sp	43657
PC487955	3	gen	22
PC311335	5	sp	190893
PC806359	1	sp	566293
PC83931	1	sp	2107582
PC684716	1	sp	2107582
PC505626	3	gen	662
PC479203	16	sp	645
PC536447	2	sp	74109
PC1162444	2	sp	74109
PC905843	299	sp	670
PC55174	15	gen	662
PC370797	1	sp	589873
PC1117640	3	sp	688
PC1004760	1	sp	2107582
PC1036918	6	gen	22
PC889417	1	sp	62322
PC58235	16	sp	29497
PC548184	5	sp	62322
PC1180164	2	sp	314275
PC1473612	2	sp	566293
PC783419	2	gen	511678
PC1456971	88	sp	672
PC291644	361	sp	670
PC55318	1	sp	756698
PC1559476	16	sp	672
PC14892	1	sp	198815
PC1451929	2	gen	511678
PC1107022	1	sp	314275
PC78320	1	sp	2107582
PC960946	1	sp	2107582
PC193627	2	sp	314275
PC15804	1	sp	261964
PC402822	2	gen	22
PC894656	1	sp	261964
PC1436160	1	sp	261964
PC1217215	1	sp	680279
PC96451	1	sp	261964
PC567043	6	sp	80854
PC724848	27	sp	645
PC1042554	2	sp	314275
PC452904	2	sp	326544
PC1423900	3	gen	511678
PC17754	15	sp	62322
PC932427	11	sp	80854
PC185791	2	gen	662
PC424967	1	sp	80854
PC1500551	19	sp	669
PC829749	1	sp	1917163
PC99386	26	sp	668
PC1576255	4	gen	511678
PC1405550	2	gen	657
PC714038	1	sp	1112209
PC60986	1	sp	2107582
PC308873	3	gen	511678
PC686571	1	sp	314275
PC305264	4	gen	511678
PC1022542	1	sp	314275
PC1306571	4	sp	43657
PC1287985	3	gen	511678
PC172283	2	gen	58050
PC100592	26	sp	668
PC1082885	1	sp	566293
PC920124	2	gen	511678
PC37299	8	sp	62322
PC1274529	4	sp	668
PC779007	5	sp	314275
PC644152	1	sp	680279
PC596719	3	sp	668
PC106173	2	sp	29494
PC711926	1	sp	2107582
PC329182	1	sp	62322
PC729788	1	sp	680279
PC1013902	4	sp	29494
PC1581167	3	sp	688
PC883579	2	sp	566293
PC461790	29	sp	645
PC824055	2	gen	511678
PC316813	3	sp	688
PC940271	1	sp	2107582
PC1487094	1	sp	1917158
PC1006162	5	gen	511678
PC1382425	1	sp	2107582
PC204700	3	sp	688
PC45069	3	gen	497
PC737537	23	sp	668
PC397558	1	sp	271098
PC1329193	1	sp	2107582
PC225852	26	sp	668
PC713534	3	gen	511678
PC520904	1	sp	40269
PC560247	7	sp	80854
PC692111	53	sp	29497
PC1210467	3	sp	668
PC1428930	2	gen	261963
PC615730	2	gen	22
PC1480986	1	sp	680279
PC814605	4	sp	672
PC1456608	1	sp	688
PC150953	37	gen	662
PC1553609	1	sp	1763536
PC1108760	1	sp	645
PC317675	40	sp	29497
PC456992	26	sp	29497
PC1271540	2	sp	29497
PC1410137	23	gen	662
PC457157	2	gen	22
PC900045	3	gen	226
PC1310371	6	sp	80854
PC1481788	3	sp	80854
PC1021549	1	sp	60217
PC1344964	2	sp	668
PC1400539	1	sp	74109
PC388967	1	sp	264736
PC835083	1	sp	2107582
PC826719	2	gen	28228
PC870267	4	gen	511678
PC1000566	31	gen	662
PC347570	1	sp	1917163
PC475725	13	gen	662
PC616781	3	gen	511678
PC613372	2	sp	314275
PC185912	1	sp	60961
PC258402	41	sp	29497
PC1214278	2	gen	511678
PC838540	23	sp	29497
PC881971	14	sp	62322
PC905085	54	sp	29497
PC164325	28	gen	662
PC1165650	11	sp	62322
PC535731	1	sp	2107582
PC986519	2	sp	326544
PC1257929	1	sp	2029986
PC731730	2	gen	511678
PC1358349	1	sp	680279
PC231310	1	sp	2058327
PC831158	11	sp	663
PC257442	4	gen	511678
PC1491433	10	gen	662
PC1446453	1	sp	1816218
PC252647	1	sp	168275
PC177216	2	sp	688
PC1142944	1	sp	723172
PC278140	2	gen	261963
PC420249	2	sp	688
PC1026656	3	sp	688
PC42971	3	sp	688
PC725841	2	sp	668
PC973645	3	sp	29494
PC657634	1	sp	2107582
PC1471429	6	sp	314275
PC361606	17	sp	668
PC253898	9	sp	80854
PC1148845	2	sp	566293
PC753828	11	sp	80854
PC4725	1	sp	225848
PC802891	1	sp	2107582
PC1052591	1	sp	43657
PC195144	1	sp	756698
PC1481536	1	sp	2107582
PC1300654	1	sp	589873
PC983824	4	gen	511678
PC607102	2	gen	511678
PC92657	35	sp	29497
PC886129	2	gen	511678
PC798131	1	sp	1816218
PC140326	9	sp	62322
PC313758	6	gen	662
PC712235	1	sp	1816218
PC1410269	120	gen	662
PC939407	9	sp	80854
PC1447317	2	gen	22
PC1430603	2	gen	511678
PC409556	1	sp	2107582
PC1497290	2	sp	29497
PC655541	4	gen	511678
PC687435	2	gen	662
PC1057113	1	sp	74109
PC1381944	1	sp	669
PC155282	2	sp	80854
PC666130	1	sp	2107582
PC1316695	1	sp	1917163
PC1080614	25	gen	662
PC315510	3	sp	688
PC885305	12	sp	80854
PC165600	5	sp	80854
PC457884	1	sp	1763536
PC736264	82	sp	672
PC458529	1	sp	668
PC1451355	13	sp	62322
PC635921	1	sp	2107582
PC343250	1	sp	314275
PC807131	1	sp	693153
PC962662	1	sp	2107582
PC1056946	1	sp	2107582
PC208100	2	sp	1295392
PC1419200	1	sp	691
PC1146352	2	sp	80854
PC1215675	2	gen	226
PC1406739	2	gen	511678
PC340024	2	sp	688
PC298796	4	gen	511678
PC1371526	2	gen	662
PC1571029	1	sp	2058312
PC758459	2	gen	662
PC315161	1	sp	211668
PC52556	3	gen	511678
PC946024	1	sp	60961
PC903962	1	sp	264736
PC1117891	1	sp	2058327
PC1004665	2	sp	1295392
PC834773	1	sp	2107582
PC165433	10	sp	80854
PC1010958	35	gen	662
PC276260	2	gen	511678
PC479796	2	gen	662
PC1149731	1	sp	680279
PC959700	1	sp	2107582
PC1288383	1	sp	589873
PC596537	3	sp	688
PC187552	4	sp	80854
PC910179	2	gen	662
PC589020	2	sp	74109
PC50841	71	sp	29497
PC1400568	7	sp	645
PC4911	1	sp	2107582
PC110442	5	gen	226
PC169658	1	sp	693153
PC975680	4	sp	668
PC793468	2	sp	74109
PC819594	3	sp	688
PC444941	2	sp	74109
PC385538	1	sp	29497
PC1426052	2	sp	43657
PC440823	1	sp	1112209
PC285712	3	gen	511678
PC557861	2	sp	688
PC865528	2	sp	74109
PC867292	2	sp	688
PC1412890	14	sp	29497
PC810786	1	sp	1434839
PC603028	7	gen	511678
PC1501296	2	gen	511678
PC183283	12	sp	62322
PC398515	2	sp	672
PC312267	2	sp	43657
PC1403105	9	sp	668
PC661647	23	sp	668
PC1386272	3	sp	314275
PC479343	1	sp	62322
PC190546	1	sp	357794
PC595149	6	sp	43657
PC227946	2	sp	688
PC603077	3	sp	29497
PC1545306	24	sp	668
PC14810	3	gen	22
PC1438517	1	sp	294936
PC255519	1	sp	52443
PC1580759	4	gen	511678
PC970285	1	sp	2107582
PC327022	2	sp	688
PC1245661	3	gen	511678
PC433332	1	sp	1840085
PC176776	4	gen	511678
PC679988	1	sp	2107582
PC712467	2	sp	1295392
PC1508777	1	sp	2107582
PC7682	4	sp	669
PC1575669	3	gen	511678
PC892855	22	sp	668
PC1368677	4	gen	662
PC343095	359	sp	670
PC9311	4	sp	80854
PC194497	31	sp	669
PC630907	2	gen	511678
PC1127861	2	sp	672
PC1294416	6	sp	43657
PC39071	6	sp	43657
PC1182877	2	sp	645
PC1156397	63	sp	672
PC311367	1	sp	2107582
PC1198927	2	gen	22
PC803368	2	sp	688
PC938075	20	sp	645
PC1334232	2	sp	314275
PC496927	30	gen	662
PC633316	3	sp	80854
PC1383989	5	sp	80854
PC1436276	1	sp	2107582
PC894963	13	gen	662
PC646591	1	sp	1917163
PC1076419	3	gen	511678
PC566533	12	gen	662
PC1137125	1	sp	589873
PC1084930	2	sp	314275
PC1332025	4	gen	58050
PC1481433	2	sp	29497
PC726903	5	gen	226
PC1416589	1	sp	136468
PC1380128	1	sp	1699621
PC1094432	3	gen	662
PC898931	1	sp	2107582
PC1543684	2	sp	688
PC198564	33	sp	669
PC539666	2	gen	662
PC472140	1	sp	136468
PC105956	3	gen	511678
PC717306	3	gen	511678
PC358184	1	sp	693153
PC1310654	2	gen	511678
PC418972	2	gen	58050
PC529893	1	sp	40269
PC970835	4	gen	662
PC943390	4	sp	29494
PC654776	26	sp	668
PC1078698	2	sp	43657
PC1359684	1	sp	2107582
PC309867	4	sp	29494
PC82837	2	gen	261963
PC1092857	85	sp	47951
PC614187	24	sp	645
PC4136	2	gen	511678
PC156862	1	sp	1816218
PC596961	3	gen	511678
PC772446	1	sp	680279
PC767504	22	gen	662
PC748260	1	sp	225848
PC1480377	2	sp	28174
PC1397926	2	gen	497
PC96213	23	sp	668
PC1404731	2	gen	511678
PC223651	7	sp	669
PC1540008	1	sp	166935
PC431891	7	gen	662
PC829275	3	gen	511678
PC375573	21	sp	668
PC22011	84	gen	662
PC1018708	1	sp	680279
PC895336	8	gen	662
PC609599	19	gen	662
PC214797	3	gen	511678
PC1077722	9	sp	80854
PC766440	6	gen	662
PC1199602	6	sp	80854
PC674487	3	gen	511678
PC427469	3	sp	688
PC881703	26	sp	668
PC700782	30	sp	645
PC481432	1	sp	168275
PC113161	3	gen	511678
PC427436	4	gen	511678
PC1244336	2	sp	55601
PC729953	21	sp	29497
PC109941	1	sp	357794
PC703844	6	gen	497
PC1161458	1	sp	1917163
PC598757	1	sp	756698
PC659660	2	sp	314275
PC1322387	1	sp	168275
PC284577	1	sp	589873
PC1027083	1	sp	1295392
PC338041	42	sp	29497
PC301918	1	sp	2107582
PC138122	2	gen	642
PC536636	2	sp	60961
PC1428432	2	gen	657
PC558976	10	sp	80854
PC171394	1	sp	60961
PC1260525	1	sp	589873
PC1081992	363	sp	670
PC454968	36	gen	662
PC527286	56	sp	672
PC615459	5	sp	80854
PC567611	21	gen	662
PC189191	2	sp	74109
PC1016643	6	sp	62322
PC1218159	1	sp	2107582
PC779820	2	sp	190895
